#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"HostName","TimeStamp","TimeToLive","RecordType","IP","CName"
"PCANF0038","28.2.2025 10:00:00","00:20:00","A","10.10.42.5",
"PCANF0039","28.2.2025 21:00:00","00:20:00","AAAA",,
"PCANF0049","04.3.2025 07:00:00","00:20:00","A","10.10.17.3",
"PCANF0061","04.3.2025 13:00:00","00:20:00","A","10.10.12.94",
"PCANF0064","02.3.2025 11:00:00","00:20:00","A","10.10.12.59",
"PCANF0066","03.3.2025 08:00:00","00:20:00","A","10.10.17.2",
"PCANF0071","03.3.2025 11:00:00","00:20:00","A","10.10.12.28",
"PCANF0073","02.3.2025 18:00:00","00:20:00","A","10.10.15.1",
"pcanf0074","02.3.2025 18:00:00","00:20:00","A","10.10.15.2",
"PCANF0075","01.3.2025 13:00:00","00:20:00","A","10.10.34.10",
"PCANF0077","26.2.2025 12:00:00","00:20:00","A","10.10.12.74",
"PCANF0084","28.2.2025 06:00:00","00:20:00","A","10.10.12.23",
"PCANF0085","02.3.2025 18:00:00","00:20:00","A","10.10.12.91",
"PCANF0088","03.3.2025 09:00:00","00:20:00","A","10.10.41.248",
"PCANF0089","28.2.2025 16:00:00","00:20:00","A","10.10.12.40",
"PCANF0090","27.2.2025 14:00:00","00:20:00","A","10.10.12.32",
"PCANF0091","05.3.2025 06:00:00","00:20:00","A","10.10.12.44",
"PCANF0093","05.3.2025 11:00:00","00:20:00","A","10.10.12.61",
"PCANF0095","26.2.2025 21:00:00","00:20:00","A","10.10.41.177",
"PCANF0097","05.3.2025 09:00:00","00:20:00","A","10.10.12.68",
"PCANF0100","03.3.2025 10:00:00","00:20:00","A","10.10.17.4",
"PCANF0103","01.3.2025 19:00:00","00:20:00","A","10.10.41.63",
"PCANF0104","26.2.2025 19:00:00","00:20:00","A","10.10.40.188",
"PCANF0107","28.2.2025 15:00:00","00:20:00","A","10.10.40.33",
"PCANF0108","16.2.2025 10:00:00","00:20:00","A","10.10.12.4",
"PCANF0109","27.2.2025 19:00:00","00:20:00","A","10.10.40.86",
"PCANF0110","28.2.2025 21:00:00","00:20:00","A","10.10.40.44",
"PCANF0111","28.2.2025 11:00:00","00:20:00","A","10.10.40.51",
"PCANF0112","01.3.2025 19:00:00","00:20:00","A","10.10.40.36",
"PCANF0113","27.2.2025 20:00:00","00:20:00","A","10.10.40.34",
"PCANF0114","27.2.2025 17:00:00","00:20:00","A","10.10.40.31",
"PCANF0117","04.3.2025 07:00:00","00:20:00","A","10.10.42.24",
"PCANF0119","04.3.2025 12:00:00","00:20:00","A","10.10.12.56",
"PCANF0120","04.3.2025 06:00:00","00:20:00","A","10.10.40.63",
"PCANF0121","03.3.2025 12:00:00","00:20:00","A","10.10.40.46",
"PCANF0122","05.3.2025 07:00:00","00:20:00","A","10.10.40.169",
"PCANF0124","05.3.2025 11:00:00","00:20:00","A","10.10.12.70",
"PCANF0131","05.3.2025 11:00:00","00:20:00","A","10.10.12.2",
"PCANF0132","05.3.2025 06:00:00","00:20:00","A","10.10.40.25",
"PCANF0134","05.3.2025 11:00:00","00:20:00","A","10.10.42.44",
"PCANF0136","04.3.2025 21:00:00","00:20:00","A","10.10.40.57",
"PCANF0138","04.3.2025 14:00:00","00:20:00","A","10.10.42.25",
"PCANF0139","05.3.2025 09:00:00","00:20:00","A","10.10.41.162",
"PCANF0144","05.3.2025 07:00:00","00:20:00","A","10.10.40.149",
"PCANF0145","05.3.2025 11:00:00","00:20:00","A","10.10.41.165",
"PCANF0146","05.3.2025 11:00:00","00:20:00","A","10.10.41.130",
"PCANF0151","03.3.2025 17:00:00","00:20:00","A","10.10.41.202",
"PCANF1019","27.2.2025 04:00:00","00:20:00","A","10.10.42.168",
"PCANF1029","05.3.2025 11:00:00","00:20:00","A","10.10.12.55",
"PCANF1030","26.2.2025 16:00:00","00:20:00","A","10.10.40.194",
"PCANF1031","03.3.2025 16:00:00","00:20:00","A","10.10.40.66",
"PCANF1033","28.2.2025 10:00:00","00:20:00","A","10.10.40.37",
"PCANF1034","27.2.2025 20:00:00","00:20:00","A","10.10.12.25",
"PCANF1043","04.3.2025 16:00:00","00:20:00","A","10.10.41.121",
"PCANF1045","04.3.2025 12:00:00","00:20:00","A","10.10.40.11",
"PCANF1046","04.3.2025 20:00:00","00:20:00","A","10.10.42.66",
"PCANF1048","26.2.2025 15:00:00","00:20:00","A","10.10.40.1",
"PCANF1050","04.3.2025 16:00:00","00:20:00","A","10.10.40.180",
"PCANF2001","25.2.2025 15:00:00","00:20:00","A","10.10.12.71",
"PCANF2087","05.3.2025 07:00:00","00:20:00","A","10.10.12.43",
"PCANF2089","01.3.2025 22:00:00","00:20:00","A","10.10.12.62",
"PCANF2092","25.2.2025 15:00:00","00:20:00","A","10.10.42.126",
"PCANF2093","03.3.2025 23:00:00","00:20:00","A","10.10.41.76",
"PCANF2094","04.3.2025 20:00:00","00:20:00","A","10.10.12.93",
"PCANF2095","27.2.2025 19:00:00","00:20:00","A","10.10.42.23",
"PCANF2096","28.2.2025 13:00:00","00:20:00","A","10.10.12.57",
"PCANF2097","01.3.2025 22:00:00","00:20:00","A","10.10.12.22",
"PCANF2098","28.2.2025 22:00:00","00:20:00","A","10.10.12.17",
"PCANF2099","04.3.2025 06:00:00","00:20:00","A","10.10.12.6",
"PCANF2100","04.3.2025 06:00:00","00:20:00","A","10.10.12.63",
"PCANF2102","27.2.2025 06:00:00","00:20:00","A","10.10.40.41",
"PCANF2103","28.2.2025 21:00:00","00:20:00","A","10.10.40.38",
"PCANF2107","28.2.2025 22:00:00","00:20:00","A","10.10.41.65",
"PCAPPZ0003","03.3.2025 09:00:00","00:20:00","A","10.10.16.70",
"PCAPPZ1022","04.3.2025 09:00:00","00:20:00","A","10.10.16.8",
"PCAPPZ1028","05.3.2025 12:00:00","00:20:00","A","10.30.0.132",
"PCAPPZ1029","28.2.2025 07:00:00","00:20:00","A","10.10.41.66",
"PCAPPZ1032","03.3.2025 08:00:00","00:20:00","A","10.10.16.81",
"PCAPPZ1033","04.3.2025 09:00:00","00:20:00","AAAA",,
"PCAPPZ2021","05.3.2025 07:00:00","00:20:00","A","10.10.1.29",
"PCAPPZ2022","05.3.2025 07:00:00","00:20:00","A","10.10.16.78",
"PCAPPZ2024","03.3.2025 19:00:00","00:20:00","AAAA",,
"PCAPPZ2029","13.2.2025 17:00:00","00:20:00","AAAA",,
"PCAPPZ2045","03.3.2025 15:00:00","00:20:00","A","10.10.82.4",
"PCAPPZ2050","05.3.2025 08:00:00","00:20:00","A","10.10.16.65",
"PCAPPZ2052","05.3.2025 08:00:00","00:20:00","AAAA",,
"PCARAB1001","05.3.2025 07:00:00","00:20:00","A","10.10.16.61",
"PCARAB1003","04.3.2025 08:00:00","00:20:00","A","10.10.41.145",
"PCASIN0004","03.3.2025 18:00:00","00:20:00","A","10.10.41.203",
"PCAUZ0039","05.3.2025 07:00:00","00:20:00","AAAA",,
"PCAUZ0059","05.3.2025 11:00:00","00:20:00","A","10.30.10.82",
"PCAUZ0060","05.3.2025 07:00:00","00:20:00","A","10.10.1.13",
"PCAUZ0061","03.3.2025 08:00:00","00:20:00","A","10.30.10.68",
"PCAUZ0063","03.3.2025 11:00:00","00:20:00","A","10.10.41.230",
"PCAUZ0066","05.3.2025 07:00:00","00:20:00","A","10.10.1.8",
"PCAUZ0069","03.3.2025 12:00:00","00:20:00","A","10.10.1.26",
"PCAUZ0070","04.3.2025 15:00:00","00:20:00","A","10.10.42.30",
"PCAUZ0071","04.3.2025 20:00:00","00:20:00","A","10.10.82.15",
"PCAUZ10056","05.3.2025 07:00:00","00:20:00","A","10.10.6.36",
"PCAUZ10059","05.3.2025 09:00:00","00:20:00","A","10.10.80.24",
"PCAUZ1006","05.3.2025 08:00:00","00:20:00","A","10.10.41.90",
"PCAUZ10060","04.3.2025 07:00:00","00:20:00","A","10.10.8.30",
"PCAUZ1011","26.2.2025 11:00:00","00:20:00","A","10.10.64.33",
"PCAUZ1025","04.3.2025 07:00:00","00:20:00","A","10.10.41.1",
"PCAUZ1079","03.3.2025 10:00:00","00:20:00","A","10.10.41.81",
"PCAUZ1083","27.2.2025 10:00:00","00:20:00","A","10.10.1.91",
"PCAUZ1093","26.2.2025 09:00:00","00:20:00","A","10.10.41.245",
"pcauz1098","28.2.2025 07:00:00","00:20:00","A","10.10.1.207",
"PCAUZ1099","28.2.2025 09:00:00","00:20:00","A","10.10.65.3",
"PCAUZ11019","28.2.2025 07:00:00","00:20:00","A","10.10.6.22",
"PCAUZ11042","05.3.2025 11:00:00","00:20:00","A","10.10.16.34",
"PCAUZ11048","28.2.2025 11:00:00","00:20:00","A","10.10.40.250",
"PCAUZ1105","05.3.2025 11:00:00","00:20:00","A","10.10.42.15",
"PCAUZ1111","05.3.2025 11:00:00","00:20:00","A","10.10.1.40",
"PCAUZ1122","03.3.2025 07:00:00","00:20:00","A","10.10.41.154",
"PCAUZ1123","28.2.2025 09:00:00","00:20:00","A","10.10.41.166",
"PCAUZ12004","05.3.2025 07:00:00","00:20:00","A","10.10.40.144",
"PCAUZ13003","04.3.2025 15:00:00","00:20:00","A","10.10.41.213",
"PCAUZ14015","03.3.2025 10:00:00","00:20:00","A","10.10.42.32",
"PCAUZ14022","04.3.2025 09:00:00","00:20:00","A","10.10.40.127",
"PCAUZ14025","05.3.2025 08:00:00","00:20:00","A","10.10.41.110",
"PCAUZ14028","05.3.2025 12:00:00","00:20:00","A","10.10.41.79",
"PCAUZ14029","05.3.2025 10:00:00","00:20:00","AAAA",,
"pcauz2032","04.3.2025 11:00:00","00:20:00","A","10.10.42.68",
"PCAUZ2041","05.3.2025 07:00:00","00:20:00","A","10.10.1.46",
"PCAUZ2113","05.3.2025 07:00:00","00:20:00","A","10.10.40.249",
"PCAUZ2114","04.3.2025 21:00:00","00:20:00","AAAA",,
"PCAUZ3073","04.3.2025 07:00:00","00:20:00","A","10.30.17.158",
"PCAUZ3076","27.2.2025 09:00:00","00:20:00","A","10.30.17.141",
"pcauz3087","28.2.2025 07:00:00","00:20:00","A","10.30.17.148",
"PCAUZ3099","05.3.2025 09:00:00","00:20:00","A","10.30.17.154",
"PCAUZ3101","24.2.2025 10:00:00","00:20:00","A","10.30.17.156",
"PCAUZ3102","05.3.2025 07:00:00","00:20:00","A","10.30.17.153",
"PCAUZ3103","28.2.2025 13:00:00","00:20:00","A","10.30.17.155",
"PCAUZ3108","03.3.2025 07:00:00","00:20:00","A","10.30.17.160",
"PCAUZ3109","04.3.2025 11:00:00","00:20:00","A","10.10.41.220",
"PCAUZ3111","05.3.2025 11:00:00","00:20:00","A","10.10.40.179",
"PCAUZ4057","03.3.2025 07:00:00","00:20:00","A","10.10.1.19",
"PCAUZ4064","04.3.2025 10:00:00","00:20:00","A","10.10.41.194",
"PCAUZ4067","05.3.2025 05:00:00","00:20:00","A","10.10.40.157",
"PCAUZ4091","04.3.2025 07:00:00","00:20:00","A","10.10.16.69",
"pcauz4096","03.3.2025 13:00:00","00:20:00","A","10.10.41.210",
"PCAUZ4097","05.3.2025 07:00:00","00:20:00","A","10.10.1.6",
"PCAUZ4098","05.3.2025 07:00:00","00:20:00","A","10.10.41.12",
"PCAUZ4102","05.3.2025 07:00:00","00:20:00","A","10.10.1.44",
"PCAUZ4103","05.3.2025 07:00:00","00:20:00","A","10.10.1.15",
"PCAUZ4104","05.3.2025 10:00:00","00:20:00","A","10.10.1.39",
"PCAUZ4105","05.3.2025 07:00:00","00:20:00","A","10.10.41.169",
"PCAUZ5019","04.3.2025 09:00:00","00:20:00","A","10.10.40.30",
"pcauz5053","05.3.2025 08:00:00","00:20:00","A","10.10.6.31",
"pcauz5053","05.3.2025 08:00:00","00:20:00","A","10.10.42.63",
"PCAUZ5056","05.3.2025 07:00:00","00:20:00","A","10.10.6.51",
"PCAUZ5057","28.2.2025 07:00:00","00:20:00","A","10.10.6.94",
"PCAUZ5058","28.2.2025 07:00:00","00:20:00","A","10.10.40.76",
"PCAUZ5067","05.3.2025 07:00:00","00:20:00","A","10.10.6.50",
"PCAUZ5069","27.2.2025 15:00:00","00:20:00","A","10.10.42.11",
"PCAUZ5072","26.2.2025 10:00:00","00:20:00","A","10.10.42.7",
"PCAUZ5073","05.3.2025 07:00:00","00:20:00","AAAA",,
"PCAUZ5074","05.3.2025 06:00:00","00:20:00","A","10.10.6.38",
"PCAUZ5075","05.3.2025 07:00:00","00:20:00","A","10.10.6.46",
"PCAUZ5076","05.3.2025 07:00:00","00:20:00","A","10.10.6.55",
"PCAUZ5078","04.3.2025 10:00:00","00:20:00","A","10.10.40.195",
"PCAUZ5079","05.3.2025 11:00:00","00:20:00","A","10.10.6.75",
"PCAUZ5081","28.2.2025 09:00:00","00:20:00","A","10.10.42.115",
"PCAUZ5084","03.3.2025 07:00:00","00:20:00","A","10.10.40.206",
"PCAUZ5085","04.3.2025 08:00:00","00:20:00","A","10.10.6.78",
"PCAUZ5086","05.3.2025 07:00:00","00:20:00","A","10.10.6.12",
"PCAUZ6022","03.3.2025 07:00:00","00:20:00","A","10.30.4.67",
"PCAUZ6034","26.2.2025 07:00:00","00:20:00","A","10.30.4.60",
"PCAUZ6088","04.3.2025 07:00:00","00:20:00","A","10.30.4.70",
"PCAUZ6107","03.3.2025 06:00:00","00:20:00","A","10.30.4.71",
"PCAUZ6112","05.3.2025 11:00:00","00:20:00","A","10.10.65.3",
"PCAUZ6116","28.2.2025 13:00:00","00:20:00","A","10.30.4.66",
"PCAUZ6117","03.3.2025 13:00:00","00:20:00","A","10.30.4.30",
"PCAUZ6118","03.3.2025 08:00:00","00:20:00","A","10.30.4.20",
"PCAUZ6123","03.3.2025 13:00:00","00:20:00","A","10.30.4.61",
"PCAUZ6124","27.2.2025 09:00:00","00:20:00","A","10.30.4.86",
"PCAUZ6127","04.3.2025 14:00:00","00:20:00","A","10.30.4.14",
"PCAUZ6139","26.2.2025 13:00:00","00:20:00","A","10.30.4.33",
"PCAUZ6144","03.3.2025 07:00:00","00:20:00","A","10.30.4.40",
"PCAUZ6147","04.3.2025 13:00:00","00:20:00","A","10.30.4.8",
"PCAUZ6150","05.3.2025 07:00:00","00:20:00","A","10.30.4.31",
"PCAUZ6152","03.3.2025 13:00:00","00:20:00","A","10.30.4.65",
"PCAUZ6154","05.3.2025 12:00:00","00:20:00","A","10.10.16.26",
"PCAUZ6158","27.2.2025 10:00:00","00:20:00","A","10.30.4.50",
"PCAUZ6167","28.2.2025 11:00:00","00:20:00","A","10.30.4.64",
"PCAUZ7017","05.3.2025 09:00:00","00:20:00","A","10.10.6.73",
"PCAUZ7100","05.3.2025 06:00:00","00:20:00","AAAA",,
"PCAUZ8028","28.2.2025 13:00:00","00:20:00","A","10.10.6.77",
"PCAUZ8029","04.3.2025 11:00:00","00:20:00","A","10.10.41.236",
"PCAUZ9032","04.3.2025 14:00:00","00:20:00","A","10.10.140.10",
"PCAUZ9033","26.2.2025 11:00:00","00:20:00","A","10.10.140.9",
"PCAUZ9034","03.3.2025 20:00:00","00:20:00","A","10.10.140.8",
"PCAUZ9036","05.3.2025 12:00:00","00:20:00","A","10.10.140.2",
"PCAUZ9038","05.3.2025 12:00:00","00:20:00","A","10.10.140.11",
"PCAUZ9040","26.2.2025 12:00:00","00:20:00","AAAA",,
"PCAUZ9046","05.3.2025 07:00:00","00:20:00","A","10.10.6.42",
"PCAUZ9049","05.3.2025 09:00:00","00:20:00","A","10.10.140.5",
"PCBA0002","03.3.2025 10:00:00","00:20:00","AAAA",,
"PCBGR018","28.2.2025 17:00:00","00:20:00","AAAA",,
"PCBGR026","05.3.2025 09:00:00","00:20:00","A","10.50.5.138",
"PCBGR028","05.3.2025 04:00:00","00:20:00","AAAA",,
"PCBGR032","01.3.2025 11:00:00","00:20:00","A","10.50.23.22",
"PCBGR036","05.3.2025 12:00:00","00:20:00","A","10.50.5.131",
"PCBGR037","25.2.2025 15:00:00","00:20:00","AAAA",,
"PCBGR042","20.2.2025 20:00:00","00:20:00","AAAA",,
"PCBGR042","20.2.2025 20:00:00","00:20:00","AAAA",,
"PCBGR051","28.2.2025 13:00:00","00:20:00","AAAA",,
"PCBGR051","28.2.2025 13:00:00","00:20:00","AAAA",,
"PCBGR053","04.3.2025 19:00:00","00:20:00","AAAA",,
"pcbgr054","28.2.2025 13:00:00","00:20:00","AAAA",,
"PCBGR059","01.3.2025 06:00:00","00:20:00","AAAA",,
"pcbgr060","27.2.2025 13:00:00","00:20:00","A","10.50.5.139",
"PCBGR066","05.3.2025 09:00:00","00:20:00","AAAA",,
"pcbgr067","20.2.2025 23:00:00","00:20:00","AAAA",,
"PCBGR071","04.3.2025 10:00:00","00:20:00","AAAA",,
"pcbgr073","25.2.2025 13:00:00","00:20:00","AAAA",,
"PCBGR074","04.3.2025 10:00:00","00:20:00","AAAA",,
"pcbgr076","05.3.2025 06:00:00","00:20:00","A","10.10.80.34",
"pcbgr077","28.2.2025 18:00:00","00:20:00","A","10.10.80.18",
"pcbgr080","05.3.2025 08:00:00","00:20:00","A","10.10.80.10",
"pcbgr081","03.3.2025 22:00:00","00:20:00","AAAA",,
"PCBGR083","24.2.2025 11:00:00","00:20:00","AAAA",,
"PCBGR088","05.3.2025 09:00:00","00:20:00","A","10.10.80.51",
"PCBGR089","04.3.2025 19:00:00","00:20:00","AAAA",,
"PCBGR089","04.3.2025 19:00:00","00:20:00","AAAA",,
"PCBGR090","05.3.2025 08:00:00","00:20:00","AAAA",,
"PCBGR090","05.3.2025 08:00:00","00:20:00","AAAA",,
"PCBGR091","04.3.2025 10:00:00","00:20:00","AAAA",,
"PCBGR093","05.3.2025 08:00:00","00:20:00","AAAA",,
"PCBGR093","05.3.2025 08:00:00","00:20:00","AAAA",,
"pcbgr094","04.3.2025 17:00:00","00:20:00","AAAA",,
"pcbgr095","21.2.2025 10:00:00","00:20:00","AAAA",,
"pcbgr096","28.2.2025 21:00:00","00:20:00","AAAA",,
"pcbgr097","05.3.2025 11:00:00","00:20:00","AAAA",,
"pcbgr097","05.3.2025 11:00:00","00:20:00","AAAA",,
"pcbgr098","24.2.2025 13:00:00","00:20:00","AAAA",,
"pcbgr099","03.3.2025 22:00:00","00:20:00","AAAA",,
"pcbgr101","27.2.2025 09:00:00","00:20:00","AAAA",,
"pcbgr102","28.2.2025 14:00:00","00:20:00","AAAA",,
"pcbgr102","28.2.2025 14:00:00","00:20:00","AAAA",,
"pcbgr102","28.2.2025 14:00:00","00:20:00","AAAA",,
"pcbgr104","04.3.2025 12:00:00","00:20:00","AAAA",,
"pcbgr105","21.2.2025 13:00:00","00:20:00","AAAA",,
"PCBGR106","04.3.2025 09:00:00","00:20:00","A","10.50.5.133",
"PCBGR108","04.3.2025 08:00:00","00:20:00","A","10.50.5.190",
"PCBGR110","04.3.2025 21:00:00","00:20:00","AAAA",,
"PCBGR110","04.3.2025 21:00:00","00:20:00","AAAA",,
"PCBGR110","04.3.2025 21:00:00","00:20:00","AAAA",,
"PCBGR112","04.3.2025 07:00:00","00:20:00","A","10.10.80.40",
"pcbgr113","05.3.2025 11:00:00","00:20:00","A","10.50.5.154",
"PCBGR114","05.3.2025 10:00:00","00:20:00","A","10.50.5.157",
"PCBGR115","05.3.2025 11:00:00","00:20:00","A","10.50.5.159",
"PCBGR116","05.3.2025 07:00:00","00:20:00","A","10.50.5.147",
"PCBGR117","01.3.2025 11:00:00","00:20:00","AAAA",,
"pcbgr118","17.2.2025 09:00:00","00:20:00","A","10.50.5.140",
"PCBGR119","05.3.2025 11:00:00","00:20:00","A","10.50.5.7",
"PCBGR120","05.3.2025 11:00:00","00:20:00","A","10.50.5.169",
"PCBGR122","05.3.2025 07:00:00","00:20:00","AAAA",,
"PCBGR123","05.3.2025 10:00:00","00:20:00","A","10.50.5.149",
"PCBGR124","01.3.2025 20:00:00","00:20:00","AAAA",,
"PCBGR125","26.2.2025 16:00:00","00:20:00","A","10.50.5.7",
"pcbkas0003","03.3.2025 12:00:00","00:20:00","A","10.30.0.33",
"PCBKAS0004","02.3.2025 12:00:00","00:20:00","A","10.30.119.1",
"PCBKAS0005","05.3.2025 06:00:00","00:20:00","A","10.30.0.23",
"PCBMAG0004","04.3.2025 07:00:00","00:20:00","A","10.30.0.78",
"PCBMAG0010","05.3.2025 11:00:00","00:20:00","A","10.30.0.138",
"PCBMAG0016","24.2.2025 06:00:00","00:20:00","A","10.30.0.57",
"PCBMAG0018","28.2.2025 02:00:00","00:20:00","A","10.30.0.35",
"PCBMAG0020","28.2.2025 17:00:00","00:20:00","A","10.30.0.36",
"PCBMAG0021","26.2.2025 06:00:00","00:20:00","A","10.30.0.26",
"PCBMAG0022","03.3.2025 07:00:00","00:20:00","A","10.30.0.27",
"PCBMAG0024","26.2.2025 18:00:00","00:20:00","A","10.30.0.50",
"PCBMAG0025","26.2.2025 09:00:00","00:20:00","A","10.30.0.56",
"PCBMAG0028","27.2.2025 07:00:00","00:20:00","A","10.30.0.38",
"PCBPPZ0004","05.3.2025 11:00:00","00:20:00","A","10.30.0.130",
"PCBPRO0003","05.3.2025 08:00:00","00:20:00","A","10.30.0.45",
"PCBPRO0005","04.3.2025 15:00:00","00:20:00","A","10.30.0.41",
"PCBR0020","05.3.2025 10:00:00","00:20:00","A","10.10.41.28",
"PCBR0021","04.3.2025 11:00:00","00:20:00","A","10.30.3.176",
"PCBR0022","05.3.2025 09:00:00","00:20:00","A","10.30.3.32",
"PCBRAZ0009","27.2.2025 13:00:00","00:20:00","A","10.30.0.40",
"PCBRAZ0016","04.3.2025 13:00:00","00:20:00","A","10.30.0.16",
"PCBRAZ0017","27.2.2025 08:00:00","00:20:00","A","10.30.0.43",
"PCBRAZ0020","28.2.2025 17:00:00","00:20:00","A","10.30.0.49",
"PCBRAZ0022","05.3.2025 07:00:00","00:20:00","A","10.30.0.44",
"PCBRAZ2024","28.2.2025 06:00:00","00:20:00","A","10.30.0.47",
"PCDOJ002","03.3.2025 09:00:00","00:20:00","A","10.30.5.43",
"PCHRV001","04.3.2025 13:00:00","00:20:00","AAAA",,
"PCHRV004","04.3.2025 16:00:00","00:20:00","AAAA",,
"PCHRV006","05.3.2025 08:00:00","00:20:00","A","10.50.1.25",
"PCHRV008","04.3.2025 16:00:00","00:20:00","AAAA",,
"PCHRV009","05.3.2025 09:00:00","00:20:00","A","10.50.1.149",
"PCHRV010","05.3.2025 11:00:00","00:20:00","AAAA",,
"PCHRV012","05.3.2025 12:00:00","00:20:00","AAAA",,
"PCHRV012","05.3.2025 12:00:00","00:20:00","AAAA",,
"PCHRV012","05.3.2025 12:00:00","00:20:00","AAAA",,
"PCHRV012","05.3.2025 12:00:00","00:20:00","AAAA",,
"PCHRV015","04.3.2025 13:00:00","00:20:00","AAAA",,
"PCHRV016","05.3.2025 10:00:00","00:20:00","AAAA",,
"PCHRV017","05.3.2025 10:00:00","00:20:00","A","10.50.1.49",
"PCHRV041","04.3.2025 17:00:00","00:20:00","AAAA",,
"PCHRV042","05.3.2025 09:00:00","00:20:00","AAAA",,
"PCHRV045","05.3.2025 06:00:00","00:20:00","AAAA",,
"PCHRV100","04.3.2025 18:00:00","00:20:00","AAAA",,
"PCHRV100","04.3.2025 18:00:00","00:20:00","AAAA",,
"PCHRV101","04.3.2025 19:00:00","00:20:00","AAAA",,
"PCHRV102","05.3.2025 00:00:00","00:20:00","AAAA",,
"pchrv104","04.3.2025 13:00:00","00:20:00","A","10.10.80.19",
"PCHRV105","04.3.2025 13:00:00","00:20:00","A","10.10.80.17",
"PCHRV106","04.3.2025 23:00:00","00:20:00","AAAA",,
"PCHRV113","05.3.2025 11:00:00","00:20:00","AAAA",,
"PCHRV115","05.3.2025 08:00:00","00:20:00","A","10.50.1.38",
"pchrv118","01.3.2025 08:00:00","00:20:00","A","10.50.1.45",
"PCHRV119","05.3.2025 11:00:00","00:20:00","AAAA",,
"pchrv122","01.3.2025 07:00:00","00:20:00","AAAA",,
"pchrv123","04.3.2025 08:00:00","00:20:00","AAAA",,
"PCHRV124","27.2.2025 10:00:00","00:20:00","AAAA",,
"PCHRV125","05.3.2025 10:00:00","00:20:00","AAAA",,
"PCHRV127","04.3.2025 14:00:00","00:20:00","A","10.10.80.39",
"PCHRV129","05.3.2025 11:00:00","00:20:00","A","10.50.1.32",
"PCHRV130","04.3.2025 08:00:00","00:20:00","A","10.50.1.30",
"PCHRV131","05.3.2025 10:00:00","00:20:00","AAAA",,
"PCHRV132","03.3.2025 11:00:00","00:20:00","A","10.50.1.22",
"PCHRV133","05.3.2025 11:00:00","00:20:00","AAAA",,
"PCHRV134","20.2.2025 10:00:00","00:20:00","A","10.50.1.151",
"PCHRV135","05.3.2025 07:00:00","00:20:00","A","10.10.80.32",
"PCHRV136","04.3.2025 15:00:00","00:20:00","A","10.50.1.49",
"PCHRV137","05.3.2025 12:00:00","00:20:00","A","10.50.1.134",
"PCHRV137","05.3.2025 12:00:00","00:20:00","A","10.50.1.39",
"PCHRV140","05.3.2025 11:00:00","00:20:00","AAAA",,
"PCHRV142","05.3.2025 11:00:00","00:20:00","A","10.50.1.44",
"PCHRV143","05.3.2025 11:00:00","00:20:00","A","10.50.1.43",
"PCHRV144","05.3.2025 07:00:00","00:20:00","A","10.50.1.21",
"PCHRV145","05.3.2025 12:00:00","00:20:00","A","10.50.1.23",
"PCHRV146","05.3.2025 10:00:00","00:20:00","A","10.50.1.37",
"PCHRV147","05.3.2025 08:00:00","00:20:00","AAAA",,
"PCHRV148","05.3.2025 09:00:00","00:20:00","A","10.50.1.31",
"PCHRV149","05.3.2025 11:00:00","00:20:00","A","10.50.1.29",
"PCHRV150","05.3.2025 08:00:00","00:20:00","A","10.50.1.52",
"PCHRV151","05.3.2025 07:00:00","00:20:00","A","10.10.80.102",
"PCHRV152","28.2.2025 06:00:00","00:20:00","A","10.50.1.53",
"PCHRV153","18.2.2025 13:00:00","00:20:00","A","10.50.1.154",
"PCHRV154","05.3.2025 07:00:00","00:20:00","A","10.50.1.40",
"PCHRV155","05.3.2025 07:00:00","00:20:00","A","10.50.1.36",
"PCHRV156","05.3.2025 08:00:00","00:20:00","A","10.50.1.26",
"PCHRV157","04.3.2025 20:00:00","00:20:00","A","10.10.80.8",
"PCHRV158","27.2.2025 14:00:00","00:20:00","A","10.50.1.156",
"PCHRV158","27.2.2025 14:00:00","00:20:00","A","10.50.1.27",
"PCIMSSRB","28.2.2025 20:00:00","00:20:00","A","10.50.23.55",
"PCKONS0021","05.3.2025 12:00:00","00:20:00","A","10.30.2.150",
"PCKONS0022","27.2.2025 07:00:00","00:20:00","A","10.30.2.147",
"PCKONS0023","05.3.2025 10:00:00","00:20:00","AAAA",,
"PCKONS0025","03.3.2025 08:00:00","00:20:00","A","10.30.2.141",
"PCKONS0026","04.3.2025 12:00:00","00:20:00","A","10.10.82.9",
"PCKONS0027","05.3.2025 10:00:00","00:20:00","A","10.30.2.157",
"PCKONS0028","05.3.2025 12:00:00","00:20:00","A","10.30.2.162",
"PCKONS0029","05.3.2025 11:00:00","00:20:00","A","10.30.2.166",
"PCKONS0031","05.3.2025 10:00:00","00:20:00","A","10.30.2.139",
"PCKONS0032","04.3.2025 15:00:00","00:20:00","A","10.30.2.163",
"PCKONS0033","05.3.2025 12:00:00","00:20:00","A","10.30.2.165",
"PCKONS0034","03.3.2025 08:00:00","00:20:00","A","10.30.2.132",
"PCKONS0037","05.3.2025 11:00:00","00:20:00","A","10.30.2.140",
"PCKONS0038","05.3.2025 12:00:00","00:20:00","A","10.30.2.156",
"PCKONS0039","04.3.2025 15:00:00","00:20:00","A","10.30.2.164",
"PCKONS1024","05.3.2025 08:00:00","00:20:00","A","10.10.82.18",
"PCKONS1025","03.3.2025 14:00:00","00:20:00","A","10.30.6.29",
