#TYPE Selected.Microsoft.Management.Infrastructure.CimInstance
"IPAddress","ScopeId","ClientID","HostName","AddressState","LeaseExpiryTime"
"10.10.64.8","10.10.64.0","b4-45-06-1d-8e-03","PCAIT0078.AlkaloidAD.local","ActiveReservation",
"10.10.64.9","10.10.64.0","00-1c-23-35-b7-55","alkaloid-8be4b2.","InactiveReservation",
"10.10.64.10","10.10.64.0","f0-4d-a2-c7-bc-b9","PCAIT0041.AlkaloidAD.local","InactiveReservation",
"10.10.64.12","10.10.64.0","c8-f7-50-95-36-7d","PC000888.AlkaloidAD.local","Active","3/6/2025 7:37:41 AM"
"10.10.64.13","10.10.64.0","28-00-af-92-8f-49","PC000879.AlkaloidAD.local","Active","3/5/2025 9:22:48 PM"
"10.10.64.14","10.10.64.0","b8-85-84-ab-31-79","PCAMEN0005.AlkaloidAD.local","ActiveReservation",
"10.10.64.15","10.10.64.0","a4-bb-6d-3f-93-f6","PCAKAJ0003.AlkaloidAD.local","ActiveReservation",
"10.10.64.16","10.10.64.0","5c-26-0a-7a-65-77","WINDOWS-BDFLB7U.AlkaloidAD.local","InactiveReservation",
"10.10.64.17","10.10.64.0","a0-29-19-91-8e-a2","PC000499.AlkaloidAD.local","Active","3/6/2025 4:48:45 AM"
"10.10.64.18","10.10.64.0","74-86-e2-1b-44-52","PC000806.AlkaloidAD.local","Active","3/6/2025 2:01:18 AM"
"10.10.64.19","10.10.64.0","10-98-19-c9-8e-25","PC001266.AlkaloidAD.local","Active","3/5/2025 10:30:49 PM"
"10.10.64.20","10.10.64.0","ac-91-a1-c8-7d-e1","PC000817.AlkaloidAD.local","Active","3/6/2025 11:06:21 AM"
"10.10.64.21","10.10.64.0","c8-4b-d6-66-0c-ee","PC000190.AlkaloidAD.local","Active","3/6/2025 10:05:43 AM"
"10.10.64.22","10.10.64.0","b8-85-84-ab-31-57","PCAMEN0004.AlkaloidAD.local","ActiveReservation",
"10.10.64.23","10.10.64.0","cc-48-3a-7d-e1-05","PCAIT0119.AlkaloidAD.local","Active","3/6/2025 3:19:03 AM"
"10.10.64.24","10.10.64.0","bc-e9-2f-d8-24-c7","NPID824C7.AlkaloidAD.local","Active","3/6/2025 4:25:46 AM"
"10.10.64.25","10.10.64.0","c0-25-a5-4b-23-d1","PC000818.AlkaloidAD.local","Active","3/6/2025 4:13:34 AM"
"10.10.64.26","10.10.64.0","00-07-4d-e4-7c-21","D7J223817082.AlkaloidAD.local","ActiveReservation",
"10.10.64.27","10.10.64.0","74-78-27-e5-1a-4e","PC000002.AlkaloidAD.local","Active","3/6/2025 7:57:48 AM"
"10.10.64.28","10.10.64.0","28-00-af-90-13-dc","PC001016.AlkaloidAD.local","Active","3/6/2025 11:18:13 AM"
"10.10.64.29","10.10.64.0","00-00-74-d0-cd-54","RNP-D0CD54.AlkaloidAD.local","InactiveReservation",
"10.10.64.30","10.10.64.0","b4-45-06-1d-7c-97","PCAIT0011.AlkaloidAD.local","Active","3/6/2025 9:05:21 AM"
"10.10.64.31","10.10.64.0","74-78-27-8e-f0-18","PCAIT0123.AlkaloidAD.local","Active","3/6/2025 3:42:52 AM"
"10.10.64.32","10.10.64.0","34-e6-d7-7b-37-78","PC001071.AlkaloidAD.local","Active","3/6/2025 7:20:10 AM"
"10.10.64.33","10.10.64.0","d8-9e-f3-2f-f2-10","PCAUZ1011.AlkaloidAD.local","Active","3/6/2025 11:56:10 AM"
"10.10.64.34","10.10.64.0","a4-bb-6d-3f-6a-5b","PCAKAS0004.AlkaloidAD.local","ActiveReservation",
"10.10.64.35","10.10.64.0","58-9e-c6-5a-75-6b","A690-IP.AlkaloidAD.local","Active","3/6/2025 8:26:07 AM"
"10.10.64.36","10.10.64.0","cc-48-3a-7b-41-0e","PC000007.AlkaloidAD.local","Active","3/5/2025 6:23:17 PM"
"10.10.64.37","10.10.64.0","c8-4b-d6-66-0d-94","PC000329.AlkaloidAD.local","Active","3/6/2025 11:59:45 AM"
"10.10.64.38","10.10.64.0","ac-91-a1-55-33-dc","PC000673.AlkaloidAD.local","Active","3/6/2025 8:39:52 AM"
"10.10.64.39","10.10.64.0","28-00-af-92-8d-6c","PC000885.AlkaloidAD.local","Active","3/6/2025 6:18:33 AM"
"10.10.64.40","10.10.64.0","cc-48-3a-33-86-38","PC000665.AlkaloidAD.local","Active","3/6/2025 8:14:51 AM"
"10.10.64.41","10.10.64.0","f8-b1-56-c9-49-56","PCAKAS0003.AlkaloidAD.local","ActiveReservation",
"10.10.64.42","10.10.64.0","4c-d7-17-54-e6-05","PC000807.AlkaloidAD.local","Active","3/6/2025 11:13:39 AM"
"10.10.64.43","10.10.64.0","3c-2c-30-a4-33-18","Galaxy-A52s-5G.AlkaloidAD.local","ActiveReservation",
"10.10.64.44","10.10.64.0","c0-3e-ba-95-39-0a","PCBR0020.AlkaloidAD.local","Active","3/5/2025 11:24:29 AM"
"10.10.64.45","10.10.64.0","28-00-af-aa-10-98","PC001049.AlkaloidAD.local","Active","3/6/2025 8:08:52 AM"
"10.10.64.46","10.10.64.0","74-78-27-a0-5a-b6","PC000005.AlkaloidAD.local","ActiveReservation",
"10.10.64.47","10.10.64.0","3c-2c-30-a4-33-26","PC001313.AlkaloidAD.local","Active","3/6/2025 10:53:24 AM"
"10.10.64.48","10.10.64.0","00-e0-4c-68-02-5b","PC001290.AlkaloidAD.local","Active","3/6/2025 1:50:05 AM"
"10.10.64.49","10.10.64.0","74-86-e2-31-17-05","PC000252.AlkaloidAD.local","Active","3/6/2025 10:53:56 AM"
"10.10.64.50","10.10.64.0","cc-48-3a-7d-df-aa","PC000575.AlkaloidAD.local","Active","3/6/2025 11:22:32 AM"
"10.10.64.51","10.10.64.0","98-e7-43-26-22-25","PC000055.AlkaloidAD.local","Active","3/6/2025 12:09:25 PM"
"10.10.64.52","10.10.64.0","c0-25-a5-a2-1f-42","PCAMEN0007.AlkaloidAD.local","Active","3/6/2025 1:42:02 AM"
"10.10.64.53","10.10.64.0","3c-2c-30-ca-d5-00","PC000575.AlkaloidAD.local","ActiveReservation",
"10.10.64.54","10.10.64.0","8c-04-ba-9b-f1-7c","PC000846.AlkaloidAD.local","Active","3/6/2025 5:04:33 AM"
"10.10.64.55","10.10.64.0","28-00-af-90-16-2c","PC001011.AlkaloidAD.local","Active","3/6/2025 3:25:29 AM"
"10.10.64.56","10.10.64.0","38-14-28-8f-ab-28","PC000069.AlkaloidAD.local","ActiveReservation",
"10.10.64.57","10.10.64.0","90-b1-1c-88-2d-08","PC001213.AlkaloidAD.local","Active","3/6/2025 10:49:37 AM"
"10.10.64.58","10.10.64.0","c8-f7-50-f9-96-5e","PC000639.AlkaloidAD.local","ActiveReservation",
"10.10.64.59","10.10.64.0","c0-25-a5-a2-1f-26","PC000396.AlkaloidAD.local","Active","3/6/2025 7:13:46 AM"
"10.10.64.60","10.10.64.0","a0-29-19-ad-f0-63","PCAIT0045.AlkaloidAD.local","ActiveReservation",
"10.10.64.61","10.10.64.0","b8-85-84-a5-d2-f2","PC001166.AlkaloidAD.local","ActiveReservation",
"10.10.64.62","10.10.64.0","ac-91-a1-b9-d2-a5","PC000645.AlkaloidAD.local","Active","3/6/2025 3:11:04 AM"
"10.10.64.63","10.10.64.0","58-9e-c6-5a-4d-5e","A690-IP.AlkaloidAD.local","Active","3/6/2025 8:15:01 AM"
"10.10.64.65","10.10.64.0","d8-9e-f3-0c-ef-3d","PC000277.AlkaloidAD.local","ActiveReservation",
"10.10.64.67","10.10.64.0","c0-3e-ba-24-2f-07","PC001007.AlkaloidAD.local","Active","3/6/2025 5:25:06 AM"
"10.10.64.69","10.10.64.0","4c-d7-17-57-2e-6f","PC000694.AlkaloidAD.local","Active","3/6/2025 8:23:33 AM"
"10.10.64.74","10.10.64.0","8c-04-ba-9b-89-90","PCAINV1021.AlkaloidAD.local","ActiveReservation",
"10.10.64.80","10.10.64.0","ac-91-a1-db-f1-5d","PC001034.AlkaloidAD.local","Active","3/5/2025 9:47:55 PM"
"10.10.64.126","10.10.64.0","28-f1-0e-0b-0b-04","PCAKKF2018.AlkaloidAD.local","InactiveReservation",
"10.10.64.131","10.10.64.0","28-f1-0e-37-33-d5","PCAKKF1019.AlkaloidAD.local","InactiveReservation",
"10.10.64.135","10.10.64.0","28-f1-0e-0b-0a-f0","PC000850.AlkaloidAD.local","ActiveReservation",
"10.10.64.137","10.10.64.0","28-f1-0e-37-34-47","PCAKKF1020.AlkaloidAD.local","ActiveReservation",
"10.10.64.145","10.10.64.0","00-90-a9-d7-5a-6e","WDMyCloud.AlkaloidAD.local","ActiveReservation",
"10.10.40.1","10.10.40.0","28-16-ad-84-85-55","PCANF1048.AlkaloidAD.local","Active","3/5/2025 2:18:39 PM"
"10.10.40.2","10.10.40.0","44-e5-17-bc-26-db","PC000109.AlkaloidAD.local","Active","3/5/2025 3:54:29 PM"
"10.10.40.3","10.10.40.0","e4-a4-71-cc-6c-9e","PC001194.AlkaloidAD.local","Active","3/5/2025 2:23:38 PM"
"10.10.40.5","10.10.40.0","04-33-c2-44-f8-36","PCANF0124.AlkaloidAD.local","Active","3/5/2025 3:50:56 PM"
"10.10.40.6","10.10.40.0","fc-77-74-f3-55-52","PCAINST1075.AlkaloidAD.local","Active","3/5/2025 3:37:21 PM"
"10.10.40.7","10.10.40.0","e4-a4-71-cc-6c-ad","PC001136.AlkaloidAD.local","Active","3/5/2025 3:16:43 PM"
"10.10.40.8","10.10.40.0","74-12-b3-fe-8b-61","PCAKKF2065.AlkaloidAD.local","Active","3/5/2025 3:15:27 PM"
"10.10.40.9","10.10.40.0","c4-47-4e-6a-80-b0","PC001243.AlkaloidAD.local","Active","3/5/2025 4:08:55 PM"
"10.10.40.10","10.10.40.0","d8-3b-bf-8f-a9-ad","PCAIT0317.AlkaloidAD.local","Active","3/5/2025 4:10:48 PM"
"10.10.40.11","10.10.40.0","44-e5-17-bc-27-a8","PCANF1045.AlkaloidAD.local","Active","3/5/2025 4:03:20 PM"
"10.10.40.12","10.10.40.0","90-09-df-d4-0e-40","PC001011.AlkaloidAD.local","Active","3/5/2025 4:10:46 PM"
"10.10.40.13","10.10.40.0","f8-59-71-8b-cc-20","PC001294.AlkaloidAD.local","Active","3/5/2025 3:32:16 PM"
"10.10.40.14","10.10.40.0","48-45-20-47-c9-53","PCAKKF1013.AlkaloidAD.local","Active","3/5/2025 3:44:57 PM"
"10.10.40.16","10.10.40.0","a4-c3-f0-7f-25-b5","PC000171.AlkaloidAD.local","Active","3/5/2025 3:39:11 PM"
"10.10.40.17","10.10.40.0","44-e5-17-bc-27-03","PCAUZ1111.AlkaloidAD.local","Active","3/5/2025 3:30:19 PM"
"10.10.40.18","10.10.40.0","14-75-5b-d0-02-41","PC000362.AlkaloidAD.local","Active","3/5/2025 3:45:29 PM"
"10.10.40.19","10.10.40.0","4c-1d-96-8c-c8-78","PCAKKF2053.AlkaloidAD.local","Active","3/5/2025 3:43:05 PM"
"10.10.40.20","10.10.40.0","44-38-e8-36-46-2e","PC001268.AlkaloidAD.local","Active","3/5/2025 12:31:00 PM"
"10.10.40.21","10.10.40.0","f8-59-71-8b-cc-bb","PCAKKF2049.AlkaloidAD.local","Active","3/5/2025 3:44:59 PM"
"10.10.40.22","10.10.40.0","c4-47-4e-6a-81-37","PC001276.AlkaloidAD.local","Active","3/5/2025 3:24:36 PM"
"10.10.40.23","10.10.40.0","e4-a4-71-cc-66-a4","PCAKKF1019.AlkaloidAD.local","Active","3/5/2025 3:26:21 PM"
"10.10.40.24","10.10.40.0","a4-97-b1-97-19-1b","PC000158.AlkaloidAD.local","Active","3/5/2025 3:51:38 PM"
"10.10.40.25","10.10.40.0","18-47-3d-e9-8f-89","PCANF0132.AlkaloidAD.local","ActiveReservation",
"10.10.40.26","10.10.40.0","48-45-20-46-c8-05","PCAKKF1012.AlkaloidAD.local","Active","3/5/2025 3:06:47 PM"
"10.10.40.27","10.10.40.0","bc-03-58-47-c1-a1","PC000695.AlkaloidAD.local","Active","3/5/2025 3:32:40 PM"
"10.10.40.28","10.10.40.0","5c-3a-45-b9-fa-6f","PC000213.AlkaloidAD.local","Active","3/5/2025 3:38:30 PM"
"10.10.40.29","10.10.40.0","4c-1d-96-8f-34-7d","PC001172.AlkaloidAD.local","Active","3/5/2025 3:40:00 PM"
"10.10.40.30","10.10.40.0","64-5d-86-b4-e8-99","PCAUZ5019.AlkaloidAD.local","Active","3/5/2025 3:36:47 PM"
"10.10.40.31","10.10.40.0","04-33-c2-1f-6a-67","PCANF0114.AlkaloidAD.local","ActiveReservation",
"10.10.40.32","10.10.40.0","bc-03-58-4b-47-86","PC000691.AlkaloidAD.local","Active","3/5/2025 4:08:21 PM"
"10.10.40.33","10.10.40.0","04-33-c2-44-f9-49","PCANF0107.AlkaloidAD.local","ActiveReservation",
"10.10.40.34","10.10.40.0","04-33-c2-44-f8-54","PCANF0113.AlkaloidAD.local","ActiveReservation",
"10.10.40.35","10.10.40.0","44-e5-17-bc-25-b9","PC001154.AlkaloidAD.local","Active","3/5/2025 4:10:43 PM"
"10.10.40.36","10.10.40.0","04-33-c2-44-f8-fe","PCANF0112.AlkaloidAD.local","ActiveReservation",
"10.10.40.37","10.10.40.0","a4-b1-c1-43-e3-92","PCANF1033.AlkaloidAD.local","Active","3/5/2025 2:32:04 PM"
"10.10.40.38","10.10.40.0","a4-b1-c1-41-f4-56","PCANF2103.AlkaloidAD.local","ActiveReservation",
"10.10.40.39","10.10.40.0","90-09-df-d4-0f-b2","PC000996.AlkaloidAD.local","Active","3/5/2025 4:06:19 PM"
"10.10.40.40","10.10.40.0","8c-e9-ee-74-20-9d","PC001149.AlkaloidAD.local","Active","3/5/2025 3:44:54 PM"
"10.10.40.41","10.10.40.0","a4-b1-c1-44-58-d1","PCANF2102.AlkaloidAD.local","ActiveReservation",
"10.10.40.42","10.10.40.0","7c-76-35-6d-ba-1e","PC000474.AlkaloidAD.local","Active","3/5/2025 3:39:11 PM"
"10.10.40.43","10.10.40.0","8c-e9-ee-74-26-6f","PC001109.AlkaloidAD.local","Active","3/5/2025 3:02:20 PM"
"10.10.40.44","10.10.40.0","04-33-c2-44-f7-dc","PCANF0110.AlkaloidAD.local","ActiveReservation",
"10.10.40.45","10.10.40.0","f8-59-71-87-78-5a","PC000110.AlkaloidAD.local","Active","3/5/2025 3:32:08 PM"
"10.10.40.46","10.10.40.0","04-33-c2-44-f8-31","PCANF0121.AlkaloidAD.local","Active","3/5/2025 3:13:58 PM"
"10.10.40.47","10.10.40.0","64-6c-80-6f-37-af","PCAKKF2068.AlkaloidAD.local","Active","3/5/2025 2:47:42 PM"
"10.10.40.48","10.10.40.0","74-12-b3-fe-8e-5f","PC001214.AlkaloidAD.local","Active","3/5/2025 3:33:23 PM"
"10.10.40.49","10.10.40.0","e4-60-17-f5-95-92","PC000890.AlkaloidAD.local","Active","3/5/2025 3:41:38 PM"
"10.10.40.50","10.10.40.0","e4-5e-37-c1-da-7c","PC000106.AlkaloidAD.local","Active","3/5/2025 3:36:49 PM"
"10.10.40.51","10.10.40.0","04-33-c2-44-fa-66","PCANF0111.AlkaloidAD.local","ActiveReservation",
"10.10.40.52","10.10.40.0","64-6c-80-ee-75-3d","PC000854.AlkaloidAD.local","Active","3/5/2025 3:25:37 PM"
"10.10.40.53","10.10.40.0","e4-5e-37-a0-75-3a","PCKONS3041.AlkaloidAD.local","Active","3/5/2025 4:10:44 PM"
"10.10.40.54","10.10.40.0","14-75-5b-cd-da-a7","PC000361.AlkaloidAD.local","Active","3/5/2025 4:08:21 PM"
"10.10.40.55","10.10.40.0","90-09-df-d4-20-f6","PC000993.AlkaloidAD.local","Active","3/5/2025 4:10:40 PM"
"10.10.40.56","10.10.40.0","64-5d-86-b4-e6-f0","PC000224.AlkaloidAD.local","Active","3/5/2025 3:43:04 PM"
"10.10.40.57","10.10.40.0","a4-97-b1-97-19-19","PCANF0136.AlkaloidAD.local","Active","3/5/2025 4:02:32 PM"
"10.10.40.59","10.10.40.0","90-09-df-d4-0f-c6","PC000982.AlkaloidAD.local","Active","3/5/2025 3:19:45 PM"
"10.10.40.60","10.10.40.0","8c-17-59-21-7f-d2","PC000378.AlkaloidAD.local","Active","3/5/2025 3:20:19 PM"
"10.10.40.61","10.10.40.0","14-f6-d8-4f-b6-9a","pcakkf2057.AlkaloidAD.local","Active","3/5/2025 3:56:15 PM"
"10.10.40.62","10.10.40.0","a4-c3-f0-7f-25-ce","PCAKKF1052.AlkaloidAD.local","Active","3/5/2025 3:27:24 PM"
"10.10.40.63","10.10.40.0","04-33-c2-17-d1-03","PCANF0120.AlkaloidAD.local","Active","3/5/2025 2:16:18 PM"
"10.10.40.64","10.10.40.0","a4-c3-f0-7f-25-e7","PCAKKF3053.AlkaloidAD.local","Active","3/5/2025 4:02:51 PM"
"10.10.40.65","10.10.40.0","5c-3a-45-b9-de-19","PC000007.AlkaloidAD.local","Active","3/5/2025 4:10:48 PM"
"10.10.40.66","10.10.40.0","80-32-53-43-00-58","PCANF1031.AlkaloidAD.local","Active","3/5/2025 3:11:46 PM"
"10.10.40.67","10.10.40.0","44-e5-17-bc-27-17","PCAPPZ2050.AlkaloidAD.local","Active","3/5/2025 12:15:06 PM"
"10.10.40.68","10.10.40.0","4c-1d-96-93-6c-b4","PC000008.AlkaloidAD.local","Active","3/5/2025 2:22:40 PM"
"10.10.40.69","10.10.40.0","14-75-5b-cc-ad-17","PC000346.AlkaloidAD.local","Active","3/5/2025 1:17:58 PM"
"10.10.40.70","10.10.40.0","e4-5e-37-98-2f-2e","PCAIT0385.AlkaloidAD.local","Active","3/5/2025 2:28:42 PM"
"10.10.40.71","10.10.40.0","64-d6-9a-90-77-2f","PC000377.AlkaloidAD.local","Active","3/5/2025 1:15:39 PM"
"10.10.40.72","10.10.40.0","e4-5e-37-c1-08-22","pcakkf1059.AlkaloidAD.local","Active","3/5/2025 4:05:21 PM"
"10.10.40.73","10.10.40.0","18-47-3d-31-c1-57","PC000657.AlkaloidAD.local","Active","3/5/2025 4:06:03 PM"
"10.10.40.74","10.10.40.0","74-13-ea-48-19-76","PC001000.AlkaloidAD.local","Active","3/5/2025 12:48:47 PM"
"10.10.40.75","10.10.40.0","c8-15-4e-3b-c8-88","PC001085.AlkaloidAD.local","Active","3/5/2025 4:08:18 PM"
"10.10.40.76","10.10.40.0","30-24-32-e5-88-82","PCAUZ5058.AlkaloidAD.local","Active","3/5/2025 3:42:52 PM"
"10.10.40.77","10.10.40.0","bc-03-58-4b-50-b4","PC000694.AlkaloidAD.local","Active","3/5/2025 2:23:47 PM"
"10.10.40.78","10.10.40.0","8c-e9-ee-73-1c-bb","PC001120.AlkaloidAD.local","Active","3/5/2025 4:10:48 PM"
"10.10.40.79","10.10.40.0","90-09-df-d4-11-2e","PC000995.AlkaloidAD.local","Active","3/5/2025 3:06:18 PM"
"10.10.40.80","10.10.40.0","64-6c-80-ee-75-41","PCAINV1025.AlkaloidAD.local","ActiveReservation",
"10.10.40.81","10.10.40.0","f8-59-71-87-78-69","PC000107.AlkaloidAD.local","Active","3/5/2025 2:25:48 PM"
"10.10.40.83","10.10.40.0","04-ea-56-69-19-7d","PC000489.AlkaloidAD.local","Active","3/5/2025 4:01:39 PM"
"10.10.40.84","10.10.40.0","c4-47-4e-6a-cf-93","PC001239.AlkaloidAD.local","Active","3/5/2025 3:14:55 PM"
"10.10.40.85","10.10.40.0","64-6c-80-70-53-ed","PC000967.AlkaloidAD.local","Active","3/5/2025 3:18:05 PM"
"10.10.40.86","10.10.40.0","04-33-c2-44-f9-44","PCANF0109.AlkaloidAD.local","ActiveReservation",
"10.10.40.87","10.10.40.0","44-e5-17-bc-25-f5","PC000116.AlkaloidAD.local","Active","3/5/2025 3:08:52 PM"
"10.10.40.88","10.10.40.0","48-45-20-46-c8-1e","PCAKKF2013.AlkaloidAD.local","Active","3/5/2025 4:08:50 PM"
"10.10.40.89","10.10.40.0","4c-03-4f-d8-80-a6","PC000038.AlkaloidAD.local","Active","3/5/2025 4:04:27 PM"
"10.10.40.90","10.10.40.0","4c-b0-4a-50-6c-b6","PC001228.AlkaloidAD.local","Active","3/5/2025 3:46:26 PM"
"10.10.40.91","10.10.40.0","c8-15-4e-3b-ca-a4","PC001057.AlkaloidAD.local","Active","3/5/2025 1:55:18 PM"
"10.10.40.92","10.10.40.0","f8-59-71-8b-cc-6b","PC000413.AlkaloidAD.local","Active","3/5/2025 4:08:16 PM"
"10.10.40.93","10.10.40.0","c0-b6-f9-10-c6-6a","PCAKKF3039.AlkaloidAD.local","Active","3/5/2025 4:08:03 PM"
"10.10.40.95","10.10.40.0","ac-67-5d-8d-4f-46","PCLHEM0027.AlkaloidAD.local","Active","3/5/2025 3:52:37 PM"
"10.10.40.96","10.10.40.0","f0-20-ff-d9-8e-bf","PC001088.AlkaloidAD.local","Active","3/5/2025 3:37:49 PM"
"10.10.40.97","10.10.40.0","28-cd-c4-9b-7c-47","PC001171.AlkaloidAD.local","Active","3/5/2025 1:14:51 PM"
"10.10.40.101","10.10.40.0","44-e5-17-bc-24-f6","PCAIT0078.AlkaloidAD.local","ActiveReservation",
"10.10.40.102","10.10.40.0","30-24-32-e5-08-67","PCAUZ5067.AlkaloidAD.local","Active","3/5/2025 11:23:04 AM"
"10.10.40.103","10.10.40.0","64-5d-86-b4-e6-fa","PC000985.AlkaloidAD.local","Active","3/5/2025 1:53:48 PM"
"10.10.40.104","10.10.40.0","dc-45-46-13-cc-8e","PC001230.AlkaloidAD.local","Active","3/5/2025 3:31:09 PM"
"10.10.40.105","10.10.40.0","7c-76-35-6d-ac-54","PC000636.AlkaloidAD.local","Active","3/5/2025 3:44:52 PM"
"10.10.40.106","10.10.40.0","a4-c3-f0-7f-19-26","PC000259.AlkaloidAD.local","Active","3/5/2025 3:04:50 PM"
"10.10.40.107","10.10.40.0","f8-59-71-8b-ca-7c","PC000124.AlkaloidAD.local","Active","3/5/2025 3:22:39 PM"
"10.10.40.108","10.10.40.0","8c-e9-ee-74-20-ca","PC001116.AlkaloidAD.local","Active","3/5/2025 4:09:14 PM"
"10.10.40.109","10.10.40.0","e4-5e-37-96-68-6f","PC000662.AlkaloidAD.local","Active","3/5/2025 3:21:02 PM"
"10.10.40.110","10.10.40.0","dc-45-46-0e-e7-55","PC001175.AlkaloidAD.local","Active","3/5/2025 2:56:26 PM"
"10.10.40.111","10.10.40.0","8c-e9-ee-74-20-c5","PC001112.AlkaloidAD.local","Active","3/5/2025 3:56:35 PM"
"10.10.40.112","10.10.40.0","dc-45-46-13-cc-57","PC001231.AlkaloidAD.local","Active","3/5/2025 3:00:32 PM"
"10.10.40.113","10.10.40.0","ec-63-d7-d1-d7-56","PC000818.AlkaloidAD.local","ActiveReservation",
"10.10.40.114","10.10.40.0","c4-47-4e-6a-80-fb","PC001272.AlkaloidAD.local","Active","3/5/2025 4:10:26 PM"
"10.10.40.115","10.10.40.0","90-09-df-d4-0f-f8","PC001007.AlkaloidAD.local","ActiveReservation",
"10.10.40.116","10.10.40.0","e4-5e-37-96-67-6b","PC000204.AlkaloidAD.local","Active","3/5/2025 3:05:50 PM"
"10.10.40.117","10.10.40.0","bc-03-58-47-c2-69","PC000855.AlkaloidAD.local","Active","3/5/2025 3:50:27 PM"
"10.10.40.118","10.10.40.0","f8-59-71-8b-c9-69","PC001147.AlkaloidAD.local","Active","3/5/2025 2:29:00 PM"
"10.10.40.119","10.10.40.0","4c-1d-96-e6-0a-32","PCAINST1098.AlkaloidAD.local","Active","3/5/2025 2:24:50 PM"
"10.10.40.120","10.10.40.0","7c-76-35-6d-b9-c9","PC000058.AlkaloidAD.local","Active","3/5/2025 3:56:32 PM"
"10.10.40.121","10.10.40.0","74-12-b3-fe-96-c5","PCAKKF1063.AlkaloidAD.local","Active","3/5/2025 4:10:45 PM"
"10.10.40.122","10.10.40.0","74-13-ea-48-1a-20","PC000663.AlkaloidAD.local","Active","3/5/2025 3:32:26 PM"
"10.10.40.123","10.10.40.0","a4-97-b1-97-19-2b","PC001153.AlkaloidAD.local","Active","3/5/2025 4:10:45 PM"
"10.10.40.124","10.10.40.0","60-f2-62-01-d7-81","PCAUZ5086.AlkaloidAD.local","Active","3/5/2025 11:27:05 AM"
"10.10.40.125","10.10.40.0","28-6b-35-18-51-2d","PC000632.AlkaloidAD.local","Active","3/5/2025 12:25:31 PM"
"10.10.40.126","10.10.40.0","bc-03-58-47-c1-c9","PC000858.AlkaloidAD.local","Active","3/5/2025 3:39:05 PM"
"10.10.40.127","10.10.40.0","4c-1d-96-94-61-0f","PCAUZ14022.AlkaloidAD.local","Active","3/5/2025 3:21:12 PM"
"10.10.40.128","10.10.40.0","bc-03-58-4d-4b-e4","PC000689.AlkaloidAD.local","Active","3/5/2025 4:09:09 PM"
"10.10.40.129","10.10.40.0","a4-c3-f0-7f-19-1c","PCAINST0041.AlkaloidAD.local","Active","3/5/2025 3:21:29 PM"
"10.10.40.130","10.10.40.0","f0-20-ff-dc-37-9b","PC001089.AlkaloidAD.local","Active","3/5/2025 3:58:59 PM"
"10.10.40.131","10.10.40.0","7c-76-35-6d-ac-ae","PC000611.AlkaloidAD.local","Active","3/5/2025 4:05:00 PM"
"10.10.40.132","10.10.40.0","18-47-3d-e9-8e-f5","PCANF0131.AlkaloidAD.local","Active","3/5/2025 3:48:41 PM"
"10.10.40.133","10.10.40.0","14-75-5b-d0-02-a0","PC000371.AlkaloidAD.local","Active","3/5/2025 4:09:16 PM"
"10.10.40.134","10.10.40.0","4c-03-4f-d8-7e-35","PC000473.AlkaloidAD.local","Active","3/5/2025 4:03:43 PM"
"10.10.40.135","10.10.40.0","74-12-b3-fe-8b-5d","PCAKKF3073.AlkaloidAD.local","Active","3/5/2025 4:10:45 PM"
"10.10.40.136","10.10.40.0","e4-5e-37-98-1c-6e","PC000550.AlkaloidAD.local","Active","3/5/2025 4:01:35 PM"
"10.10.40.137","10.10.40.0","e4-60-17-f5-95-8d","PC000997.AlkaloidAD.local","Active","3/5/2025 3:29:14 PM"
"10.10.40.138","10.10.40.0","74-12-b3-fe-8b-57","PC000626.AlkaloidAD.local","Active","3/5/2025 3:59:22 PM"
"10.10.40.139","10.10.40.0","14-75-5b-cc-ad-67","PC000338.AlkaloidAD.local","Active","3/5/2025 3:19:00 PM"
"10.10.40.140","10.10.40.0","7c-76-35-6d-b9-ce","PC001138.AlkaloidAD.local","Active","3/5/2025 3:40:37 PM"
"10.10.40.141","10.10.40.0","14-75-5b-cc-ad-62","PC000185.AlkaloidAD.local","Active","3/5/2025 4:07:49 PM"
"10.10.40.142","10.10.40.0","f8-59-71-87-77-42","PC000133.AlkaloidAD.local","Active","3/5/2025 3:55:04 PM"
"10.10.40.143","10.10.40.0","14-75-5b-d0-02-73","PC000174.AlkaloidAD.local","Active","3/5/2025 4:03:10 PM"
"10.10.40.144","10.10.40.0","a8-6d-aa-ab-ce-9e","PCAUZ12004.AlkaloidAD.local","Active","3/5/2025 4:00:22 PM"
"10.10.40.145","10.10.40.0","d8-3b-bf-8e-0e-81","PCAUZ4103.AlkaloidAD.local","Active","3/5/2025 11:30:57 AM"
"10.10.40.146","10.10.40.0","e4-5e-37-98-2f-a1","PCAIT0388.AlkaloidAD.local","Active","3/5/2025 3:33:16 PM"
"10.10.40.147","10.10.40.0","44-e5-17-bc-27-76","PC000464.AlkaloidAD.local","Active","3/5/2025 4:01:45 PM"
"10.10.40.148","10.10.40.0","c4-47-4e-6a-ac-f2","PC001266.AlkaloidAD.local","Active","3/5/2025 11:31:51 AM"
"10.10.40.149","10.10.40.0","18-47-3d-67-3a-bd","PCANF0144.AlkaloidAD.local","Active","3/5/2025 4:03:42 PM"
